N,beta,log_Z,energy_per_spin,heat_capacity_per_spin,mean_disagreeing_edges,energy_variance
11,0.6725,5.057949602934217,-1.287035980659934,0.29422160521624513,0.4259280386801317,2.602255736355176
11,0.675,5.070828071431813,-1.288655387800421,0.29386417830952655,0.42268922439915846,2.5798775599190256
11,0.6775,5.083722664259125,-1.2902608655965841,0.29349797365229285,0.4194782688068318,2.5576817191686856
11,0.68,5.096633242691784,-1.2918525277897146,0.29312316430854707,0.4162949444205716,2.5356675113196108
11,0.6825,5.109559669140612,-1.2934304876752996,0.2927399219369027,0.41313902464940006,2.5138342127174353
11,0.685,5.122501807147107,-1.2949948580902162,0.2923484167653885,0.41001028381956844,2.492181079570683
11,0.6875,5.135459521378788,-1.2965457514003613,0.2919488175675762,0.40690849719927724,2.470707348671058
11,0.6900000000000001,5.148432677624431,-1.298083279488748,0.2915412916400068,0.40383344102250296,2.449412238101296
11,0.6925,5.161421142789175,-1.2996075537440248,0.2911260047808871,0.4007848925119503,2.4282949479306097
11,0.6950000000000001,5.174424784889535,-1.3011186850494307,0.29070312127002784,0.397762629901138,2.407354660897699
11,0.6975,5.187443473048281,-1.3026167837721778,0.2902728038500016,0.3947664324556434,2.3865905430814225
11,0.7000000000000001,5.200477077489232,-1.304101959753242,0.2898352137084907,0.3917960804935153,2.366001744559107
11,0.7025,5.21352546953195,-1.305574322297566,0.2893905104617964,0.38885135540486826,2.345587400052554
11,0.705,5.22658852158632,-1.3070339801646593,0.288938852139489,0.3859320396706816,2.325346629561805
11,0.7075,5.239666107147065,-1.3084810415595942,0.2884803951701662,0.38303791688081146,2.3052785389867068
11,0.71,5.252758100788142,-1.309915614124383,0.2880152943682981,0.38016877175123376,2.285382220736347
11,0.7125,5.265864378157086,-1.3113378049297335,0.287543702922129,0.37732439014053265,2.265656754326409
11,0.715,5.278984815969243,-1.3127477204671743,0.2870657723826143,0.37450455906565133,2.2461012069645605
11,0.7175,5.292119292001951,-1.314145466641542,0.28658165265336194,0.37170906671691584,2.2267146341239012
11,0.72,5.3052676850886336,-1.3155311487638242,0.2860914919815561,0.3689377024723518,2.2074960801045997
11,0.7225,5.318429875112823,-1.3169048715443468,0.2855954369498387,0.36619025691130647,2.1884445785837903
11,0.725,5.331605743002126,-1.3182667390863057,0.28509363246911873,0.3634665218273886,2.1695591531538168
11,0.7275,5.344795170722122,-1.3196168548796283,0.2845862217722897,0.36076629024074425,2.1508388178489315
11,0.73,5.3579980412701955,-1.3209553217951588,0.28407334640882803,0.3580893564096824,2.13228257766056
11,0.7325,5.3712142386693245,-1.3222822420791696,0.2835551462402483,0.35543551584166055,2.1138894290412105
11,0.735,5.3844436479618,-1.3235977173481748,0.28303175943639125,0.3528045653036512,2.0956583603971772
11,0.7375,5.397686155202915,-1.3249018485840522,0.28250332247252047,0.3501963028318953,2.0775883525701015
11,0.74,5.4109416474545835,-1.3261947361294673,0.2819699701272057,0.3476105277410654,2.0596783793075657
11,0.7425,5.424210012778938,-1.327476479683579,0.28143183548096656,0.3450470406328416,2.0419274077227785
11,0.745,5.437491140231862,-1.3287471782980367,0.2808890499156574,0.34250564340392625,2.0243343987435334
11,0.7475,5.450784919856508,-1.3300069303732511,0.28034174311456705,0.339986139253498,2.0068983075505074
11,0.75,5.464091242676756,-1.3312558336549354,0.279790043063214,0.3374883326901287,1.9896180840050772
11,0.7525000000000001,5.477410000690661,-1.3324939852309152,0.27923407605081285,0.3350120295381699,1.9724926730667454
11,0.755,5.490741086863852,-1.3337214815281877,0.27867396667239225,0.3325570369436249,1.9555210152003317
11,0.7575000000000001,5.504084395122915,-1.334938418310241,0.2781098378315414,0.330123163379518,1.938702046773045
11,0.76,5.51743982034874,-1.3361448906746134,0.277541810743764,0.3277102186507727,1.9220347004415788
11,0.7625000000000001,5.530807258369854,-1.3373409930506925,0.27697000494042234,0.32531801389861476,1.9055179055293765
11,0.765,5.544186605955731,-1.3385268191977469,0.27639453827324484,0.3229463616045061,1.8891505883941722
11,0.7675000000000001,5.557577760810078,-1.339702462203186,0.27581552691938427,0.32059507559362843,1.8729316727859808
11,0.77,5.570980621564111,-1.3408680144810385,0.27523308538700114,0.31826397103792375,1.8568600801956563
11,0.7725,5.5843950877698125,-1.3420235677706474,0.2746473265213565,0.31595286445870524,1.8409347301941554
11,0.775,5.5978210598931835,-1.3431692131355752,0.2740583615113936,0.31366157372884984,1.8251545407626628
11,0.7775,5.611258439307473,-1.344305040962708,0.2734662998967913,0.3113899180745842,1.809518428613708
11,0.78,5.624707128286418,-1.3454311409615634,0.27287124957546843,0.30913771807687396,1.7940253095034082
11,0.7825,5.638167029997458,-1.3465476021637859,0.27227331681152356,0.30690479567242823,1.7786740985349967
11,0.785,5.651638048494958,-1.347654512922834,0.27167260624359374,0.3046909741543324,1.763463710453771
11,0.7875,5.665120088713429,-1.348751960913843,0.2710692208936095,0.30249607817231305,1.7483930599335862
11,0.79,5.67861305646074,-1.3498400331336728,0.2704632621759368,0.30031993373265436,1.7334610618550665
11,0.7925,5.692116858411337,-1.3509188159011152,0.2698548299068832,0.2981623681977693,1.7186666315756476
11,0.795,5.705631402099468,-1.3519883948572802,0.2692440223145562,0.2960232102854392,1.7040086851916059
11,0.7975,5.7191565959124,-1.3530488549661346,0.268630936049056,0.2939022900677305,1.6894861397922176
11,0.8,5.732692349083666,-1.3541002805152007,0.2680156661929872,0.29179943896959853,1.67509791370617
11,0.8025,5.746238571686286,-1.3551427551164055,0.2673983062722761,0.28971448976718894,1.6608429267403917
11,0.805,5.759795174626033,-1.356176361707079,0.2667789482672762,0.28764727658584266,1.6467201004114111
11,0.8075,5.773362069634681,-1.3572011825510895,0.26615768262415135,0.2855976348978207,1.6327283581694145
11,0.81,5.78693916926328,-1.3582172992401258,0.26553459826651776,0.2835654015197486,1.6188666256151059
11,0.8125,5.800526386875444,-1.3592247926951013,0.26490978260733544,0.2815504146097982,1.6051338307095353
11,0.8150000000000001,5.814123636640649,-1.360223743167696,0.2642833215610323,0.2795525136646076,1.5915289039770095
11,0.8175,5.827730833527545,-1.3612142302420218,0.2636552995558518,0.27757153951595614,1.5780507787012426
11,0.8200000000000001,5.8413478932972955,-1.3621963328364028,0.26302579954640665,0.27560733432719425,1.5646983911148518
11,0.8225,5.8549747324969275,-1.363170129205279,0.26239490302642915,0.2736597415894425,1.5514706805823548
11,0.8250000000000001,5.868611268452699,-1.3641356969412166,0.2617626900417084,0.2717286061175671,1.5383665897767982
11,0.8275,5.882257419263491,-1.3650931129770325,0.2611292392031948,0.26981377404593504,1.525385064850126
11,0.8300000000000001,5.895913103794229,-1.366042453588018,0.2604946277002698,0.2679150928239637,1.512525055597444
11,0.8325,5.909578241669308,-1.3669837943942666,0.2598589313141637,0.2660324112114669,1.499785515615298
11,0.835,5.923252753266062,-1.3679172103630965,0.2592222244315112,0.26416557927380707,1.4871654024540786
11,0.8375,5.936936559708241,-1.3688427758115698,0.25858458005803736,0.26231444837686063,1.474663677764704
11,0.84,5.950629582859528,-1.369760564409098,0.25794606983236057,0.26047887118180424,1.462279307439686
11,0.8425,5.9643317453170726,-1.370670649180137,0.25730676403990355,0.25865870163972676,1.4500112617487013
11,0.845,5.978042970405054,-1.3715731025069626,0.25666673162690257,0.25685379498607563,1.4378585154688006
11,0.8475,5.991763182168278,-1.372467996132527,0.25602604021450787,0.2550640077349454,1.425820048009372
11,0.85,6.005492305365793,-1.3733554011633946,0.2553847561129608,0.2532891976732106,1.4138948435319632
11,0.8525,6.019230265464545,-1.3742353880727434,0.25474294433584466,0.25152922385451365,1.4020818910650972
11,0.855,6.032976988633056,-1.375108026703444,0.25410066861439706,0.2497839465931119,1.39038018461419
11,0.8575,6.04673240173514,-1.3759733862712051,0.2534579914118764,0.24805322745759031,1.3787887232666736
11,0.86,6.060496432323645,-1.376831535367777,0.25281497393797586,0.24633692926444614,1.3673065112924603
11,0.8625,6.074269008634231,-1.3776825419642251,0.25217167616327424,0.2446349160715497,1.3559325582398276
11,0.865,6.088050059579175,-1.3785264734142553,0.25152815683371876,0.24294705317148937,1.3446658790268635
11,0.8675,6.101839514741227,-1.3793633964575984,0.2508844734851303,0.2412732070848035,1.3335054940285476
11,0.87,6.11563730436747,-1.380193377223446,0.2502406824577279,0.23961324555310873,1.3224504291596137
11,0.8725,6.129443359363246,-1.3810164812339378,0.24959683891065923,0.23796703753212411,1.3114997159532507
11,0.875,6.143257611286093,-1.3818327734076992,0.24895299683653763,0.23633445318460194,1.3006523916357884
11,0.8775000000000001,6.15707999233974,-1.382642318063417,0.24830920907597356,0.23471536387316594,1.289907499197434
11,0.88,6.170910435368109,-1.3834451789234674,0.24766552733209854,0.23310964215306507,1.2792640874591867
11,0.8825000000000001,6.184748873849387,-1.3842414191175776,0.24702200218507228,0.2315171617648445,1.2687212111360033
11,0.885,6.198595241890108,-1.38503110118653,0.24637868310656982,0.22993779762694047,1.2582779308963314
11,0.8875000000000001,6.212449474219284,-1.3858142870858978,0.24573561847424247,0.22837142582820388,1.2479333134180928
11,0.89,6.226311506182572,-1.386591038189823,0.2450928555861456,0.2268179236203546,1.23768643144121
11,0.8925000000000001,6.240181273736481,-1.3873614152948137,0.24445044067513136,0.22527716941037287,1.2275363638167742
11,0.895,6.254058713442611,-1.3881254786235844,0.24380841892319885,0.2237490427528319,1.217482195552942
11,0.8975,6.267943762461937,-1.3888832878289132,0.24316683447579684,0.22223342434217372,1.207523017857636
11,0.9,6.28183635854913,-1.3896349019975325,0.24252573045607775,0.22073019600493488,1.1976579281781616
11,0.9025,6.29573644004691,-1.390380379654038,0.24188514897909497,0.21923924069192455,1.1878860302378034
11,0.905,6.3096439458804525,-1.3911197787648217,0.24124513116593987,0.21776044247035695,1.1782064340694844
11,0.9075,6.323558815551822,-1.3918531567420274,0.2406057171578172,0.21629368651594535,1.1686182560465892
11,0.91,6.337480989134448,-1.3925805704475205,0.23996694613005295,0.21483885910495948,1.1591206189110153
11,0.9125,6.351410407267645,-1.3933020761968762,0.2393288563060292,0.21339584760624739,1.1497126517985266
11,0.915,6.36534701115117,-1.3940177297633853,0.2386914849710476,0.21196454047322938,1.1403934902615072
11,0.9175,6.379290742539813,-1.3947275863820678,0.2380548684861132,0.2105448272358647,1.1311622762891733
11,0.92,6.393241543738046,-1.3954317007537034,0.23741904230163682,0.20913659849259272,1.1220181583253157
11,0.9225,6.407199357594691,-1.3961301270488717,0.23678404097105654,0.2077397459022571,1.112960291283673
11,0.925,6.421164127497642,-1.3968229189119963,0.23614989816436813,0.20635416217600752,1.1039878365609612
11,0.9275,6.4351357973686225,-1.3975101294654042,0.23551664668156963,0.20497974106919115,1.095099962047679
11,0.93,6.449114311657988,-1.3981918113133862,0.23488431846601096,0.20361637737322788,1.0862958421367137
11,0.9325,6.463099615339563,-1.3988680165462601,0.23425294461765123,0.2022639669074798,1.0775746577298535
11,0.935,6.477091653905521,-1.3995387967444446,0.23362255540621713,0.20092240651111073,1.0689355962422356
11,0.9375,6.491090373361308,-1.4002042029825283,0.2329931802842633,0.19959159403494375,1.060377851604825
11,0.9400000000000001,6.505095720220603,-1.4008642858333427,0.2323648479001311,0.1982714283333151,1.0519006242649662
11,0.9425,6.519107641500322,-1.401519095372035,0.2317375861108037,0.19696180925593007,1.043503121185081
11,0.9450000000000001,6.533126084715662,-1.4021686811801397,0.23111142199465692,0.19566263763972025,1.0351845558395651
11,0.9475,6.547150997875184,-1.4028130923496471,0.23048638186410217,0.1943738153007065,1.0269441482099497
11,0.9500000000000001,6.561182329475936,-1.4034523774870649,0.22986249127812206,0.19309524502586964,1.0187811247783802
11,0.9525,6.575220028498621,-1.4040865847174857,0.22923977505469495,0.1918268305650287,1.01069471851947
11,0.9550000000000001,6.589264044402808,-1.4047157616886337,0.2286182572831088,0.19056847662273163,1.0026841688905843
11,0.9575,6.603314327122163,-1.40533995557492,0.22799796133616224,0.18932008885015905,0.9947487218206125
11,0.96,6.617370827059758,-1.4059592130814789,0.2273789098822509,0.18808157383704194,0.9868876296972696
11,0.9625,6.631433495083378,-1.4065735804482018,0.22676112489733988,0.18685283910359718,0.9791001513529938
11,0.965,6.645502282520902,-1.4071831034537592,0.2261446276768195,0.18563379309248146,0.9713855520494811
11,0.9675,6.6595771411557045,-1.4077878274196178,0.22552943884724347,0.18442434516076456,0.9637431034609019
11,0.97,6.6736580232221066,-1.4083877972140377,0.2249155783779499,0.1832244055719246,0.956172083655861
11,0.9725,6.68774488140086,-1.4089830572560658,0.22430306559256435,0.18203388548786836,0.9486717770781397
11,0.975,6.70183766881468,-1.4095736515195134,0.22369191918038078,0.1808526969609732,0.9412414745262572
11,0.9775,6.715936339023812,-1.4101596235369214,0.2230821572076261,0.1796807529261581,0.9338804731319175
11,0.98,6.730040846021631,-1.4107410164035095,0.22247379712860105,0.17851796719298083,0.9265880763373638
11,0.9825,6.7441511442303,-1.4113178727811178,0.22186685579670226,0.17736425443776452,0.9193635938716951
11,0.985,6.758267188496446,-1.4118902349021223,0.22126134947532197,0.1762195301957547,0.9122063417261851
11,0.9875,6.772388934086891,-1.4124581445733462,0.22065729384862584,0.17508371085330693,0.9051156421286366
11,0.99,6.78651633668441,-1.4130216431799463,0.22005470403220945,0.17395671364010842,0.8980908235168226
11,0.9925,6.8006493523835445,-1.4135807716892843,0.21945359458363115,0.17283845662143127,0.8911312205110363
11,0.995,6.814787937686429,-1.414135570654788,0.21885397951282604,0.1717288586904239,0.8842361738858151
11,0.9975,6.828932049498683,-1.414686080219783,0.21825587229239235,0.17062783956043465,0.8774050305408326
11,1.0,6.8430816451253245,-1.4152323401213123,0.2176592858677604,0.16953531975737474,0.8706371434710416
11,1.0025,6.857236682266724,-1.415774389693941,0.21706423266723607,0.168451220612118,0.8639318717360657
11,1.0050000000000001,6.871397119014604,-1.4163122678735303,0.21647072461192254,0.16737546425293956,0.8572885804288904
11,1.0075,6.885562913848065,-1.4168460132010028,0.21587877312552167,0.1663079735979945,0.8507066406438919
11,1.01,6.89973402562966,-1.4173756638260822,0.2152883891440093,0.16524867234783502,0.8441854294442086
11,1.0125,6.913910413601495,-1.4179012575110137,0.21469958312519502,0.16419748497797265,0.8377243298285311
11,1.0150000000000001,6.928092037381383,-1.4184228316342615,0.21411236505815273,0.1631543367314768,0.8313227306972854
11,1.0175,6.942278856959011,-1.4189404231941887,0.21352674447253775,0.16211915361162185,0.8249800268182974
11,1.02,6.95647083269217,-1.4194540688127137,0.2129427304477776,0.161091862374573,0.8186956187919169
11,1.0225,6.970667925302998,-1.4199638047389413,0.21236033162214427,0.16007239052211797,0.8124689130156584
11,1.025,6.984870095874281,-1.4204696668527785,0.21177955620170724,0.15906066629444301,0.8062993216483798
11,1.0275,6.999077305845768,-1.4209716906685228,0.21120041196916572,0.1580566186629538,0.80018626257402
11,1.03,7.013289517010538,-1.4214699113384288,0.21062290629256356,0.15706017732314267,0.79412915936493
11,1.0325,7.027506691511402,-1.4219643636562507,0.21004704613388225,0.15607127268749912,0.7881274412448022
11,1.035,7.041728791837325,-1.422455082060764,0.20947283805752162,0.155089835878472,0.7821805430512605
11,1.0375,7.055955780819903,-1.4229421006392633,0.20890028823865697,0.15411579872147277,0.7762879051980864
11,1.04,7.070187621629859,-1.4234254531310342,0.20832940247148507,0.1531490937379313,0.7704489736371488
11,1.0425,7.0844242777735875,-1.4239051729308017,0.20776018617735034,0.15218965413839583,0.7646631998200244
11,1.045,7.098665713089718,-1.4243812930921582,0.20719264441275767,0.15123741381568304,0.7589300406593538
11,1.0475,7.112911891745727,-1.424853846330962,0.20662678187727024,0.1502923073380759,0.7532489584899432
11,1.05,7.127162778234571,-1.4253228650287153,0.20606260292129286,0.1493542699425702,0.747619421029634
11,1.0525,7.141418337371368,-1.4257883812359144,0.20550011155374415,0.1484232375281711,0.7420409013399623
11,1.055,7.155678534290099,-1.426250426675382,0.20493931144961267,0.14749914664923663,0.7365128777866182
11,1.0575,7.169943334440348,-1.4267090327455627,0.20438020595740677,0.1465819345088743,0.7310348339997446
11,1.06,7.184212703584073,-1.4271642305238084,0.20382279810648865,0.14567153895238383,0.7256062588340642
11,1.0625,7.198486607792417,-1.4276160507696238,0.2032670906143016,0.14476789846075208,0.7202266463288749
11,1.065,7.212765013442541,-1.428064523927901,0.20271308589348783,0.14387095214419746,0.7148954956679243
11,1.0675000000000001,7.227047887214497,-1.428509680132118,0.20216078605889704,0.14298063973576405,0.7096123111391719
11,1.07,7.241335196088121,-1.4289515492075167,0.20161019293448934,0.14209690158496766,0.7043766020944688
11,1.0725,7.255626907339985,-1.4293901606742554,0.2010613080601294,0.1412196786514891,0.6991878829091497
11,1.075,7.269922988540338,-1.4298255437505387,0.20051413269827895,0.1403489124989227,0.6940456729415821
11,1.0775000000000001,7.284223407550125,-1.4302577273557144,0.19996866784058004,0.13948454528857046,0.6889494964926502
11,1.08,7.298528132517994,-1.430686740113354,0.19942491421433925,0.13862651977329116,0.6838988827652237
11,1.0825,7.312837131877368,-1.431112610354302,0.1988828722889061,0.13777477929139703,0.6788933658235945
11,1.085,7.327150374343526,-1.431535366119699,0.19834254228195045,0.13692926776060244,0.673932484552912
11,1.0875000000000001,7.341467828910723,-1.4319550351639883,0.19780392416564052,0.1360899296720237,0.6690157826186282
11,1.09,7.3557894648493365,-1.4323716449578854,0.19726701767271962,0.13525671008422868,0.6641428084259561
11,1.0925,7.370115251703043,-1.4327852226913314,0.19673182230248512,0.13442955461733774,0.6593131150793609
11,1.095,7.384445159286032,-1.4331957952764127,0.19619833732666747,0.1336084094471739,0.6545262603420862
11,1.0975,7.39877915768023,-1.433603389350267,0.19566656179521677,0.13279322129946658,0.6497818065957459
11,1.1,7.41311721723258,-1.434008031277949,0.19513649454198784,0.13198393744410153,0.6450793207999597
11,1.1025,7.427459308552319,-1.4344097471552872,0.19460813419033585,0.13118050568942574,0.6404183744520798
11,1.105,7.441805402508312,-1.4348085628117004,0.19408147915861423,0.1303828743765988,0.6357985435469846
11,1.1075,7.456155470226397,-1.4352045038130015,0.1935565276655816,0.1295909923739967,0.6312194085369721
11,1.11,7.470509483086767,-1.4355975954641675,0.19303327773571657,0.1288048090716652,0.6266805542917508
11,1.1125,7.484867412721366,-1.4359878628120888,0.19251172720444118,0.12802427437582248,0.6221815700585398
11,1.115,7.499229231011331,-1.4363753306482934,0.1919918737232564,0.12724933870341315,0.6177220494222893
11,1.1175,7.51359491008445,-1.4367600235116453,0.19147371476478509,0.12647995297670925,0.6133015902660164
11,1.12,7.527964422312645,-1.4371419656910178,0.1909572476277322,0.1257160686179643,0.6089197947312888
11,1.1225,7.542337740309489,-1.4375211812279434,0.19044246944175358,0.1249576375441132,0.6045762691788348
11,1.125,7.556714836927745,-1.4378976939192383,0.1899293771722419,0.12420461216152355,0.6002706241493078
11,1.1275,7.57109568525693,-1.4382715273196027,0.18941796762502722,0.12345694536079509,0.5960024743242041
11,1.1300000000000001,7.585480258620912,-1.4386427047441963,0.18890823745099283,0.12271459051160777,0.591771438486938
11,1.1325,7.599868530575515,-1.4390112492711902,0.18840018315061052,0.1219775014576193,0.5875771394840905
11,1.135,7.614260474906181,-1.4393771837442952,0.18789380107839074,0.12124563251140894,0.5834192041868175
11,1.1375,7.628656065625619,-1.439740530775264,0.1873890874472566,0.1205189384494726,0.5792972634524538
11,1.1400000000000001,7.643055276971512,-1.4401013127463693,0.18688603833283343,0.11979737450726209,0.5752109520862831
11,1.1425,7.657458083404223,-1.440459551812862,0.18638464967766347,0.11908089637427581,0.5711599088035116
11,1.145,7.671864459604547,-1.440815269905403,0.18588491729534107,0.11836946018919382,0.567143776191426
11,1.1475,7.68627438047147,-1.4411684887324692,0.18538683687457072,0.11766302253506151,0.5631622006717515
11,1.1500000000000001,7.700687821119965,-1.4415192297827397,0.184890403983151,0.11696154043452031,0.5592148324632166
11,1.1525,7.715104756878798,-1.4418675143274577,0.18439561407188226,0.11626497134508441,0.555301325544321
11,1.155,7.729525163288373,-1.4422133634227678,0.18390246247840206,0.11557327315446456,0.5514213376163177
11,1.1575,7.74394901609859,-1.4425567979120317,0.18341094443094527,0.11488640417593682,0.5475745300664041
11,1.16,7.758376291266725,-1.4428978384281206,0.18292105505203657,0.11420432314375932,0.5437605679311432
11,1.1625,7.772806964955347,-1.4432365053956842,0.18243278936210694,0.11352698920863188,0.5399791198600922
11,1.165,7.787241013530229,-1.4435728190333985,0.1819461422830454,0.11285436193320376,0.536229858079671
11,1.1675,7.80167841355832,-1.4439067993561883,0.18146110864167764,0.11218640128762394,0.5325124583572473
11,1.17,7.816119141805703,-1.4442384661774312,0.18097768317317914,0.11152306764513777,0.5288265999654589
11,1.1725,7.830563175235599,-1.4445678391111365,0.18049586052442065,0.11086432177772755,0.5251719656467702
11,1.175,7.84501049100638,-1.4448949375741014,0.1800156352572468,0.11021012485179706,0.5215482415782613
11,1.1775,7.859461066469605,-1.4452197807880494,0.17953700185169158,0.10956043842390074,0.5179551173366628
11,1.18,7.873914879168093,-1.4455423877817426,0.17905995470912617,0.10891522443651479,0.5143922858636202
11,1.1825,7.888371906833988,-1.4458627773930726,0.17858448815534747,0.10827444521385378,0.5108594434312153
11,1.185,7.902832127386865,-1.446180968271136,0.17811059644360108,0.10763806345772839,0.5073562896077226
11,1.1875,7.91729551893186,-1.446496978878277,0.1776382737575439,0.10700604224344633,0.5038825272236148
11,1.19,7.931762059757806,-1.446810827492122,0.17716751421414673,0.10637834501575613,0.5004378623378201
11,1.1925000000000001,7.9462317283353965,-1.4471225322075838,0.1766983118665358,0.10575493558483216,0.49702200420422404
11,1.195,7.960704503315363,-1.4474321109388488,0.17623066070677731,0.10513577812230243,0.49363466523843014
11,1.1975,7.975180363526696,-1.4477395814213423,0.17576455466860075,0.10452083715731572,0.4902755609847607
11,1.2,7.989659287974842,-1.4480449612136739,0.1752999876300698,0.10391007757265293,0.48694441008352723
11,1.2025000000000001,8.004141255839968,-1.4483482676995618,0.1748369534161918,0.10330346460087557,0.48364093423853943
11,1.205,8.0186262464752,-1.4486495180897405,0.17437544580147674,0.10270096382051842,0.48036485818488445
11,1.2075,8.033114239404927,-1.4489487294238403,0.17391545851243742,0.10210254115231893,0.47711590965694883
11,1.21,8.047605214323077,-1.4492459185722555,0.1734569852300387,0.10150816285548865,0.47389381935670705
11,1.2125000000000001,8.062099151091449,-1.4495411022379883,0.17300001959209294,0.10091779552402341,0.4706983209222636
11,1.215,8.076596029738038,-1.4498342969584737,0.17254455519560277,0.10033140608305251,0.46752915089665265
11,1.2175,8.091095830455396,-1.4501255191073865,0.17209058559905416,0.09974896178522721,0.4643860486968982
11,1.22,8.105598533599004,-1.4504147848964266,0.1716381043246562,0.09917043020714675,0.46126875658332767
11,1.2225,8.120104119685648,-1.4507021103770879,0.1711871048605355,0.09859577924582448,0.45817701962915325
11,1.225,8.134612569391845,-1.4509875114424056,0.17073758066287664,0.09802497711518916,0.4551105856903
11,1.2275,8.149123863552251,-1.451271003828687,0.17028952515801854,0.09745799234262645,0.45206920537550394
11,1.23,8.16363798315811,-1.4515526031172217,0.16984293174450218,0.09689479376555615,0.44905263201666257
11,1.2325,8.178154909355712,-1.451832324735977,0.16939779379507025,0.09633535052804616,0.446060621639443
11,1.235,8.192674623444868,-1.4521101839612678,0.16895410465862362,0.09577963207746415,0.4430929329341535
11,1.2375,8.207197106877398,-1.4523861959194178,0.16851185766213017,0.09522760816116442,0.4401493272268679
11,1.24,8.221722341255642,-1.4526603755883942,0.16807104611249182,0.09467924882321146,0.4372295684508112
11,1.2425,8.236250308330987,-1.4529327377994308,0.16763166329836476,0.09413452440113813,0.43433342311799755
11,1.245,8.250780990002408,-1.45320329723863,0.16719370249194065,0.09359340552274065,0.4314606602911324
11,1.2475,8.265314368315012,-1.453472068448547,0.1667571569506819,0.09305586310290695,0.4286110515557625
11,1.25,8.279850425458632,-1.4537390658297598,0.16632201991901746,0.09252186834048043,0.4257843709926847
11,1.2525,8.294389143766393,-1.4540043036424208,0.16588828462999866,0.09199139271515874,0.42298039515061353
11,1.2550000000000001,8.308930505713338,-1.4542677960077879,0.16545594430691168,0.09146440798442461,0.42019890301909274
11,1.2575,8.32347449391502,-1.4545295569097434,0.16502499216485517,0.09094088618051321,0.4174396760016731
11,1.26,8.338021091126164,-1.454789600196295,0.16459542141227396,0.09042079960740945,0.4147024978893271
11,1.2625,8.352570280239288,-1.455047939581059,0.1641672252524597,0.08990412083788188,0.41198715483413084
11,1.2650000000000001,8.367122044283395,-1.4553045886447271,0.16374039688500983,0.0893908227105462,0.4092934353231822
11,1.2675,8.381676366422624,-1.455559560836518,0.16331492950725263,0.08888087832696366,0.40662113015277895
11,1.27,8.396233229954962,-1.4558128694756145,0.16289081631563543,0.08837426104877044,0.4039700324028407
11,1.2725,8.410792618310943,-1.4560645277525812,0.16246805050707533,0.0878709444948382,0.4013399374115748
11,1.2750000000000001,8.425354515052367,-1.4563145487307658,0.16204662528027863,0.08737090253846791,0.39873064275039716
11,1.2775,8.439918903871037,-1.4565629453476931,0.16162653383702252,0.08687410930461331,0.3961419481990894
11,1.28,8.454485768587507,-1.4568097304164316,0.16120776938340575,0.08638053916713627,0.39357365572120545
11,1.2825,8.469055093149851,-1.4570549166269542,0.16079032513106326,0.08589016674609148,0.3910255694397155
11,1.285,8.483626861632425,-1.4572985165474783,0.16037419429835242,0.08540296690504355,0.38849749561289937
11,1.2875,8.498201058234672,-1.4575405426257948,0.15995937011150277,0.08491891474841154,0.3859892426104694
11,1.29,8.51277766727991,-1.4577810071905777,0.15954584580573786,0.0844379856188452,0.38350062088994136
11,1.2925,8.527356673214154,-1.4580199224526846,0.15913361462636566,0.08396015509463006,0.38103144297323877
11,1.295,8.541938060604949,-1.4582573005064396,0.1587226698298365,0.08348539898712058,0.3785815234235304
11,1.2975,8.556521814140199,-1.4584931533308982,0.15831300468477483,0.08301369333820374,0.3761506788223086
11,1.3,8.571107918627032,-1.4587274927911054,0.1579046124729787,0.08254501441778982,0.37373872774669514
11,1.3025,8.58569635899066,-1.4589603306393335,0.15749748649039363,0.08207933872133247,0.3713454907469835
11,1.305,8.60028712027326,-1.4591916785163124,0.157091620048055,0.08161664296737536,0.3689707903244051
11,1.3075,8.614880187632863,-1.4594215479524357,0.15668700647300662,0.08115690409512819,0.3666144509091329
11,1.31,8.629475546342254,-1.4596499503689655,0.1562836391091893,0.08070009926206852,0.3642762988385042
11,1.3125,8.644073181787899,-1.4598768970792144,0.15588151131830427,0.08024620584157136,0.36195616233547295
11,1.315,8.658673079468851,-1.460102399289717,0.15548061648065137,0.07979520142056595,0.35965387148728795
11,1.3175000000000001,8.67327522499571,-1.460326468101391,0.15508094799593897,0.07934706379721784,0.35736925822438753
11,1.32,8.68787960408955,-1.4605491145106806,0.1546824992840733,0.0789017709786391,0.35510215629952546
11,1.3225,8.702486202580904,-1.4607703494106892,0.1542852637859174,0.07845930117862192,0.3528524012671021
11,1.325,8.717095006408712,-1.4609901835922998,0.15388923496403256,0.07801963281540081,0.35061983046272993
11,1.3275000000000001,8.731706001619331,-1.4612086277452812,0.1534944063033899,0.07758274450943743,0.34840428298299947
11,1.33,8.746319174365501,-1.4614256924593834,0.15310077131206384,0.07714861508123289,0.3462055996654731
11,1.3325,8.760934510905368,-1.4616413882254182,0.1527083235219003,0.07671722354916369,0.34402362306888407
11,1.335,8.775551997601502,-1.4618557254363291,0.1523170564891619,0.07628854912734188,0.34185819745354695
11,1.3375000000000001,8.79017162091991,-1.46206871438825,0.15192696379515458,0.07586257122350132,0.33970916876198415
11,1.34,8.804793367429085,-1.462280365281547,0.1515380390468289,0.07543926943690579,0.3375763845997524
11,1.3425,8.819417223799041,-1.462490688221858,0.15115027587736438,0.07501862355628326,0.33545969421648375
